study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA688708	SAMN17185761	SRX9762282	SRR13335783	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/083/SRR13335783/SRR13335783.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/083/SRR13335783	sample_output_QBB_223_TR1	
PRJNA688708	SAMN17206499	SRX9772252	SRR13345949	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/049/SRR13345949/SRR13345949.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/049/SRR13345949	sample_output_QBB_596_TR1	
PRJNA688708	SAMN17206497	SRX9772249	SRR13345952	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13345952/SRR13345952.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13345952	sample_output_QBB_595_TR2	
PRJNA688708	SAMN17206549	SRX9772159	SRR13346041	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/041/SRR13346041/SRR13346041.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/041/SRR13346041	sample_output_QBB_621_TR1	
PRJNA688708	SAMN17185749	SRX9762269	SRR13335796	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13335796/SRR13335796.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13335796	sample_output_QBB_217_TR1	
PRJNA688708	SAMN17206491	SRX9772243	SRR13345958	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/058/SRR13345958/SRR13345958.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/058/SRR13345958	sample_output_QBB_592_TR1	
PRJNA688708	SAMN17206548	SRX9772158	SRR13346042	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/042/SRR13346042/SRR13346042.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/042/SRR13346042	sample_output_QBB_621_TR2	
PRJNA688708	SAMN17206488	SRX9772240	SRR13345961	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/061/SRR13345961/SRR13345961.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/061/SRR13345961	sample_output_QBB_591_TR1	
PRJNA688708	SAMN17206544	SRX9772153	SRR13346047	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13346047/SRR13346047.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13346047	sample_output_QBB_619_TR2	
PRJNA688708	SAMN17185378	SRX9762266	SRR13335799	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13335799/SRR13335799.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13335799	sample_output_QBB_31_TR1	
PRJNA688708	SAMN17206326	SRX9772239	SRR13345962	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/062/SRR13345962/SRR13345962.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/062/SRR13345962	sample_output_QBB_510_TR2	
PRJNA688708	SAMN17206543	SRX9772152	SRR13346048	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/048/SRR13346048/SRR13346048.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/048/SRR13346048	sample_output_QBB_618_TR1	
PRJNA688708	SAMN17206487	SRX9772238	SRR13345963	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13345963/SRR13345963.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13345963	sample_output_QBB_590_TR2	
PRJNA688708	SAMN17206542	SRX9772151	SRR13346049	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/049/SRR13346049/SRR13346049.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/049/SRR13346049	sample_output_QBB_618_TR2	
PRJNA688708	SAMN17185743	SRX9762262	SRR13335803	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13335803/SRR13335803.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13335803	sample_output_QBB_214_TR1	
PRJNA688708	SAMN17206481	SRX9772232	SRR13345969	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/069/SRR13345969/SRR13345969.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/069/SRR13345969	sample_output_QBB_587_TR2	
PRJNA688708	SAMN17206541	SRX9772150	SRR13346050	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/050/SRR13346050/SRR13346050.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/050/SRR13346050	sample_output_QBB_617_TR1	
PRJNA688708	SAMN17206537	SRX9772222	SRR13345979	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13345979/SRR13345979.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13345979	sample_output_QBB_615_TR2	
PRJNA688708	SAMN17206730	SRX9772144	SRR13346056	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/056/SRR13346056/SRR13346056.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/056/SRR13346056	sample_output_QBB_712_TR2	
PRJNA688708	SAMN17185742	SRX9762261	SRR13335804	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13335804/SRR13335804.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13335804	sample_output_QBB_213_TR1	
PRJNA688708	SAMN17206536	SRX9772221	SRR13345980	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13345980/SRR13345980.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13345980	sample_output_QBB_615_TR1	
PRJNA688708	SAMN17206350	SRX9772141	SRR13346059	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13346059/SRR13346059.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/059/SRR13346059	sample_output_QBB_522_TR2	
PRJNA688708	SAMN17206330	SRX9772212	SRR13345989	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13345989/SRR13345989.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13345989	sample_output_QBB_512_TR2	
PRJNA688708	SAMN17206713	SRX9772125	SRR13346075	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/075/SRR13346075/SRR13346075.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/075/SRR13346075	sample_output_QBB_703_TR1	
PRJNA688708	SAMN17185736	SRX9762253	SRR13335812	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/012/SRR13335812/SRR13335812.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/012/SRR13335812	sample_output_QBB_210_TR1	
PRJNA688708	SAMN17206526	SRX9772210	SRR13345991	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/091/SRR13345991/SRR13345991.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/091/SRR13345991	sample_output_QBB_610_TR1	
PRJNA688708	SAMN17206711	SRX9772123	SRR13346077	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/077/SRR13346077/SRR13346077.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/077/SRR13346077	sample_output_QBB_702_TR2	
PRJNA688708	SAMN17206520	SRX9772204	SRR13345997	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13345997/SRR13345997.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/097/SRR13345997	sample_output_QBB_607_TR1	
PRJNA688708	SAMN17206348	SRX9772119	SRR13346081	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13346081/SRR13346081.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13346081	sample_output_QBB_521_TR1	
PRJNA688708	SAMN17185534	SRX9762245	SRR13335820	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/020/SRR13335820/SRR13335820.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/020/SRR13335820	sample_output_QBB_109_TR2	
PRJNA688708	SAMN17206329	SRX9772201	SRR13346000	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13346000/SRR13346000.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/000/SRR13346000	sample_output_QBB_511_TR1	
PRJNA688708	SAMN17206704	SRX9772114	SRR13346086	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13346086/SRR13346086.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13346086	sample_output_QBB_699_TR2	
PRJNA688708	SAMN17206517	SRX9772200	SRR13346001	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/001/SRR13346001/SRR13346001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/001/SRR13346001	sample_output_QBB_605_TR1	
PRJNA688708	SAMN17185529	SRX9762240	SRR13335825	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13335825/SRR13335825.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13335825	sample_output_QBB_107_TR2	
PRJNA688708	SAMN17206702	SRX9772112	SRR13346088	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13346088/SRR13346088.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13346088	sample_output_QBB_698_TR1	
PRJNA688708	SAMN17206512	SRX9772195	SRR13346006	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/006/SRR13346006/SRR13346006.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/006/SRR13346006	sample_output_QBB_603_TR2	
PRJNA688708	SAMN17206511	SRX9772194	SRR13346007	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13346007/SRR13346007.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13346007	sample_output_QBB_602_TR1	
PRJNA688708	SAMN17206692	SRX9772101	SRR13346099	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13346099/SRR13346099.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13346099	sample_output_QBB_693_TR1	
PRJNA688708	SAMN17185527	SRX9762238	SRR13335827	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13335827/SRR13335827.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13335827	sample_output_QBB_106_TR1	
PRJNA688708	SAMN17206509	SRX9772192	SRR13346009	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/009/SRR13346009/SRR13346009.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/009/SRR13346009	sample_output_QBB_601_TR1	
PRJNA688708	SAMN17206688	SRX9772097	SRR13346103	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13346103/SRR13346103.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13346103	sample_output_QBB_691_TR1	
PRJNA688708	SAMN17206308	SRX9772185	SRR13346016	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13346016/SRR13346016.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13346016	sample_output_QBB_501_TR2	
PRJNA688708	SAMN17206687	SRX9772095	SRR13346105	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13346105/SRR13346105.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13346105	sample_output_QBB_690_TR1	
PRJNA688708	SAMN17185519	SRX9762229	SRR13335836	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/036/SRR13335836/SRR13335836.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/036/SRR13335836	sample_output_QBB_102_TR1	
PRJNA688708	SAMN17206569	SRX9772181	SRR13346019	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/019/SRR13346019/SRR13346019.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/019/SRR13346019	sample_output_QBB_631_TR1	
PRJNA688708	SAMN17206676	SRX9772083	SRR13346117	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13346117/SRR13346117.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13346117	sample_output_QBB_685_TR1	
PRJNA688708	SAMN17206565	SRX9772176	SRR13346024	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/024/SRR13346024/SRR13346024.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/024/SRR13346024	sample_output_QBB_629_TR2	
PRJNA688708	SAMN17206675	SRX9772082	SRR13346118	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13346118/SRR13346118.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13346118	sample_output_QBB_684_TR1	
PRJNA688708	SAMN17185518	SRX9762228	SRR13335837	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13335837/SRR13335837.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13335837	sample_output_QBB_101_TR2	
PRJNA688708	SAMN17206562	SRX9772173	SRR13346027	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13346027/SRR13346027.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13346027	sample_output_QBB_628_TR1	
PRJNA688708	SAMN17206674	SRX9772081	SRR13346119	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/019/SRR13346119/SRR13346119.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/019/SRR13346119	sample_output_QBB_684_TR2	
PRJNA688708	SAMN17206559	SRX9772170	SRR13346030	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13346030/SRR13346030.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/030/SRR13346030	sample_output_QBB_626_TR1	
PRJNA688708	SAMN17206830	SRX9772075	SRR13346125	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13346125/SRR13346125.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13346125	sample_output_QBB_762_TR2	
PRJNA688708	SAMN17185514	SRX9762223	SRR13335842	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/042/SRR13335842/SRR13335842.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/042/SRR13335842	sample_output_QBB_99_TR2	
PRJNA688708	SAMN17206558	SRX9772169	SRR13346031	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/031/SRR13346031/SRR13346031.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/031/SRR13346031	sample_output_QBB_626_TR2	
PRJNA688708	SAMN17206829	SRX9772074	SRR13346126	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13346126/SRR13346126.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13346126	sample_output_QBB_761_TR2	
PRJNA688708	SAMN17206550	SRX9772160	SRR13346040	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13346040/SRR13346040.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13346040	sample_output_QBB_622_TR2	
PRJNA688708	SAMN17206828	SRX9772073	SRR13346127	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13346127/SRR13346127.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13346127	sample_output_QBB_761_TR1	
PRJNA688708	SAMN17185513	SRX9762222	SRR13335843	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13335843/SRR13335843.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/043/SRR13335843	sample_output_QBB_99_TR1	
PRJNA688708	SAMN17206332	SRX9772157	SRR13346043	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13346043/SRR13346043.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/043/SRR13346043	sample_output_QBB_513_TR1	
PRJNA688708	SAMN17206360	SRX9772072	SRR13346128	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/028/SRR13346128/SRR13346128.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/028/SRR13346128	sample_output_QBB_527_TR1	
PRJNA688708	SAMN17206547	SRX9772156	SRR13346044	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/044/SRR13346044/SRR13346044.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/044/SRR13346044	sample_output_QBB_620_TR1	
PRJNA688708	SAMN17206827	SRX9772071	SRR13346129	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/029/SRR13346129/SRR13346129.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/029/SRR13346129	sample_output_QBB_760_TR1	
PRJNA688708	SAMN17185511	SRX9762220	SRR13335845	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13335845/SRR13335845.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13335845	sample_output_QBB_98_TR1	
PRJNA688708	SAMN17206546	SRX9772155	SRR13346045	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13346045/SRR13346045.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13346045	sample_output_QBB_620_TR2	
PRJNA688708	SAMN17206819	SRX9772063	SRR13346137	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13346137/SRR13346137.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13346137	sample_output_QBB_756_TR2	
PRJNA688708	SAMN17206540	SRX9772149	SRR13346051	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/051/SRR13346051/SRR13346051.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/051/SRR13346051	sample_output_QBB_617_TR2	
PRJNA688708	SAMN17185506	SRX9762214	SRR13335851	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/051/SRR13335851/SRR13335851.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/051/SRR13335851	sample_output_QBB_95_TR2	
PRJNA688708	SAMN17206732	SRX9772146	SRR13346054	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13346054/SRR13346054.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13346054	sample_output_QBB_713_TR1	
PRJNA688708	SAMN17206817	SRX9772060	SRR13346140	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/040/SRR13346140/SRR13346140.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/040/SRR13346140	sample_output_QBB_755_TR2	
PRJNA688708	SAMN17206724	SRX9772137	SRR13346063	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13346063/SRR13346063.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13346063	sample_output_QBB_709_TR2	
PRJNA688708	SAMN17186184	SRX9762813	SRR13335853	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13335853/SRR13335853.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13335853	sample_output_QBB_434_TR1	
PRJNA688708	SAMN17206815	SRX9772058	SRR13346142	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/042/SRR13346142/SRR13346142.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/042/SRR13346142	sample_output_QBB_754_TR2	
PRJNA688708	SAMN17206722	SRX9772135	SRR13346065	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/065/SRR13346065/SRR13346065.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/065/SRR13346065	sample_output_QBB_708_TR1	
PRJNA688708	SAMN17206720	SRX9772133	SRR13346067	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/067/SRR13346067/SRR13346067.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/067/SRR13346067	sample_output_QBB_707_TR1	
PRJNA688708	SAMN17186177	SRX9762806	SRR13335860	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13335860/SRR13335860.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13335860	sample_output_QBB_431_TR2	
PRJNA688708	SAMN17206813	SRX9772056	SRR13346144	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/044/SRR13346144/SRR13346144.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/044/SRR13346144	sample_output_QBB_753_TR1	
PRJNA688708	SAMN17206719	SRX9772132	SRR13346068	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/068/SRR13346068/SRR13346068.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/068/SRR13346068	sample_output_QBB_706_TR2	
PRJNA688708	SAMN17206718	SRX9772131	SRR13346069	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/069/SRR13346069/SRR13346069.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/069/SRR13346069	sample_output_QBB_706_TR1	
PRJNA688708	SAMN17206810	SRX9772053	SRR13346147	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/047/SRR13346147/SRR13346147.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/047/SRR13346147	sample_output_QBB_752_TR1	
PRJNA688708	SAMN17186176	SRX9762804	SRR13335862	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/062/SRR13335862/SRR13335862.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/062/SRR13335862	sample_output_QBB_430_TR2	
PRJNA688708	SAMN17206717	SRX9772129	SRR13346071	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/071/SRR13346071/SRR13346071.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/071/SRR13346071	sample_output_QBB_705_TR1	
PRJNA688708	SAMN17206716	SRX9772128	SRR13346072	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/072/SRR13346072/SRR13346072.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/072/SRR13346072	sample_output_QBB_705_TR2	
PRJNA688708	SAMN17206313	SRX9772049	SRR13346151	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/051/SRR13346151/SRR13346151.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/051/SRR13346151	sample_output_QBB_503_TR2	
PRJNA688708	SAMN17186173	SRX9762801	SRR13335865	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/065/SRR13335865/SRR13335865.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/065/SRR13335865	sample_output_QBB_429_TR1	
PRJNA688708	SAMN17206714	SRX9772126	SRR13346074	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/074/SRR13346074/SRR13346074.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/074/SRR13346074	sample_output_QBB_704_TR1	
PRJNA688708	SAMN17206708	SRX9772120	SRR13346080	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13346080/SRR13346080.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13346080	sample_output_QBB_701_TR1	
PRJNA688708	SAMN17206807	SRX9772048	SRR13346152	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13346152/SRR13346152.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13346152	sample_output_QBB_750_TR2	
PRJNA688708	SAMN17206705	SRX9772115	SRR13346085	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/085/SRR13346085/SRR13346085.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/085/SRR13346085	sample_output_QBB_699_TR1	
PRJNA688708	SAMN17206699	SRX9772109	SRR13346091	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/091/SRR13346091/SRR13346091.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/091/SRR13346091	sample_output_QBB_696_TR2	
PRJNA688708	SAMN17186168	SRX9762796	SRR13335870	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/070/SRR13335870/SRR13335870.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/070/SRR13335870	sample_output_QBB_426_TR1	
PRJNA688708	SAMN17206472	SRX9772037	SRR13346163	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13346163/SRR13346163.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13346163	sample_output_QBB_583_TR1	
