Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,treatment
SRR13917523,RNA-Seq,121,849521156,PRJNA682434,SAMN18234284,256080501,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10296954,GSM5149356,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149356,PBMCs,SRP295709,mock
SRR13917524,RNA-Seq,121,904486374,PRJNA682434,SAMN18234320,272302812,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX10296955,GSM5149357,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149357,PBMCs,SRP295709,flu-infected
SRR13917525,RNA-Seq,121,1132775017,PRJNA682434,SAMN18234319,351390859,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10296956,GSM5149358,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149358,PBMCs,SRP295709,mock
SRR13917526,RNA-Seq,121,376670943,PRJNA682434,SAMN18234318,114468381,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX10296957,GSM5149359,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149359,PBMCs,SRP295709,flu-infected
SRR13917527,RNA-Seq,121,264432553,PRJNA682434,SAMN18234317,86637804,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10296958,GSM5149360,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149360,PBMCs,SRP295709,mock
SRR13917528,RNA-Seq,121,1318401843,PRJNA682434,SAMN18234316,401701293,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10296959,GSM5149361,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149361,PBMCs,SRP295709,flu-infected
SRR13917529,RNA-Seq,121,674191551,PRJNA682434,SAMN18234315,203473970,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10296960,GSM5149362,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149362,PBMCs,SRP295709,mock
SRR13917530,RNA-Seq,121,878258414,PRJNA682434,SAMN18234314,314013248,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10296961,GSM5149363,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149363,PBMCs,SRP295709,flu-infected
SRR13917531,RNA-Seq,121,665575020,PRJNA682434,SAMN18234313,213452752,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10296962,GSM5149364,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149364,PBMCs,SRP295709,mock
SRR13917532,RNA-Seq,121,1283519479,PRJNA682434,SAMN18234312,383579791,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX10296963,GSM5149365,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149365,PBMCs,SRP295709,flu-infected
SRR13917533,RNA-Seq,121,1002635161,PRJNA682434,SAMN18234311,302455693,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10296964,GSM5149366,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149366,PBMCs,SRP295709,mock
SRR13917534,RNA-Seq,121,956877075,PRJNA682434,SAMN18234310,290900732,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX10296965,GSM5149367,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149367,PBMCs,SRP295709,flu-infected
SRR13917535,RNA-Seq,121,854584159,PRJNA682434,SAMN18234280,270478539,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10296966,GSM5149368,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149368,PBMCs,SRP295709,mock
SRR13917536,RNA-Seq,121,1115950814,PRJNA682434,SAMN18234279,336095577,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX10296967,GSM5149369,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149369,PBMCs,SRP295709,flu-infected
SRR13917537,RNA-Seq,121,1336371190,PRJNA682434,SAMN18234278,412218543,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX10296968,GSM5149370,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149370,PBMCs,SRP295709,mock
SRR13917538,RNA-Seq,121,1335980965,PRJNA682434,SAMN18234277,406988315,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX10296969,GSM5149371,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149371,PBMCs,SRP295709,flu-infected
SRR13917539,RNA-Seq,121,1097214448,PRJNA682434,SAMN18234276,327603211,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10296970,GSM5149372,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149372,PBMCs,SRP295709,mock
SRR13917540,RNA-Seq,121,109747,PRJNA682434,SAMN18234275,121435,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX10296971,GSM5149373,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149373,PBMCs,SRP295709,flu-infected
SRR13917541,RNA-Seq,121,856830766,PRJNA682434,SAMN18234274,294522525,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10296972,GSM5149374,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149374,PBMCs,SRP295709,mock
SRR13917542,RNA-Seq,121,1428462233,PRJNA682434,SAMN18234273,430953581,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10296973,GSM5149375,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149375,PBMCs,SRP295709,flu-infected
SRR13917543,RNA-Seq,121,509649459,PRJNA682434,SAMN18234272,160609946,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX10297001,GSM5149376,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149376,PBMCs,SRP295709,mock
SRR13917544,RNA-Seq,121,671032241,PRJNA682434,SAMN18234271,204571494,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10297002,GSM5149377,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149377,PBMCs,SRP295709,flu-infected
SRR13917545,RNA-Seq,121,1199762190,PRJNA682434,SAMN18234270,381468519,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX10297003,GSM5149378,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149378,PBMCs,SRP295709,mock
SRR13917546,RNA-Seq,121,869465223,PRJNA682434,SAMN18234269,260389174,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10297004,GSM5149379,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149379,PBMCs,SRP295709,flu-infected
SRR13917547,RNA-Seq,121,845447207,PRJNA682434,SAMN18234268,278524393,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX10297005,GSM5149380,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149380,PBMCs,SRP295709,mock
SRR13917548,RNA-Seq,121,3961056,PRJNA682434,SAMN18234267,1517082,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10297006,GSM5149381,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149381,PBMCs,SRP295709,flu-infected
SRR13917549,RNA-Seq,121,51071196,PRJNA682434,SAMN18234303,16570851,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX10297007,GSM5149382,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149382,PBMCs,SRP295709,mock
SRR13917550,RNA-Seq,121,878799405,PRJNA682434,SAMN18234154,264068447,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10297008,GSM5149383,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149383,PBMCs,SRP295709,flu-infected
SRR13917551,RNA-Seq,121,629137080,PRJNA682434,SAMN18234195,193382040,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10297009,GSM5149384,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149384,PBMCs,SRP295709,mock
SRR13917552,RNA-Seq,121,561933801,PRJNA682434,SAMN18234194,172613350,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10297010,GSM5149385,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149385,PBMCs,SRP295709,flu-infected
SRR13917553,RNA-Seq,121,1049737073,PRJNA682434,SAMN18234188,318176988,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX10297011,GSM5149386,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149386,PBMCs,SRP295709,mock
SRR13917554,RNA-Seq,121,663702303,PRJNA682434,SAMN18234187,203279370,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10297012,GSM5149387,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149387,PBMCs,SRP295709,flu-infected
SRR13917555,RNA-Seq,121,835308859,PRJNA682434,SAMN18234186,255706422,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX10297013,GSM5149388,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149388,PBMCs,SRP295709,mock
SRR13917556,RNA-Seq,121,1135067241,PRJNA682434,SAMN18234193,341570282,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX10297014,GSM5149389,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149389,PBMCs,SRP295709,flu-infected
SRR13917557,RNA-Seq,121,1338310215,PRJNA682434,SAMN18234192,404279653,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10297015,GSM5149390,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149390,PBMCs,SRP295709,mock
SRR13917558,RNA-Seq,121,815700930,PRJNA682434,SAMN18234191,260833558,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX10297016,GSM5149391,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149391,PBMCs,SRP295709,flu-infected
SRR13917559,RNA-Seq,121,914949002,PRJNA682434,SAMN18234190,307059129,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10297017,GSM5149392,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149392,PBMCs,SRP295709,mock
SRR13917560,RNA-Seq,121,436203790,PRJNA682434,SAMN18234189,150613460,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10297018,GSM5149393,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149393,PBMCs,SRP295709,flu-infected
SRR13917561,RNA-Seq,121,879117998,PRJNA682434,SAMN18234185,267520603,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10297019,GSM5149394,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149394,PBMCs,SRP295709,mock
SRR13917562,RNA-Seq,121,1044167443,PRJNA682434,SAMN18234184,315876836,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10297020,GSM5149395,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149395,PBMCs,SRP295709,flu-infected
SRR13917563,RNA-Seq,121,413871425,PRJNA682434,SAMN18234183,124148676,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10297021,GSM5149396,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149396,PBMCs,SRP295709,mock
SRR13917564,RNA-Seq,121,1474989637,PRJNA682434,SAMN18234182,439167879,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10297022,GSM5149397,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149397,PBMCs,SRP295709,flu-infected
SRR13917565,RNA-Seq,121,866733406,PRJNA682434,SAMN18234181,257626999,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX10297023,GSM5149398,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149398,PBMCs,SRP295709,mock
SRR13917566,RNA-Seq,121,786422076,PRJNA682434,SAMN18234180,237288458,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10297024,GSM5149399,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149399,PBMCs,SRP295709,flu-infected
SRR13917567,RNA-Seq,121,51458396,PRJNA682434,SAMN18234179,15052493,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX10296929,GSM5149400,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149400,PBMCs,SRP295709,mock
SRR13917568,RNA-Seq,121,1058213244,PRJNA682434,SAMN18234178,315501438,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX10296930,GSM5149401,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149401,PBMCs,SRP295709,flu-infected
SRR13917569,RNA-Seq,121,951872273,PRJNA682434,SAMN18234177,282751583,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10296931,GSM5149402,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149402,PBMCs,SRP295709,mock
SRR13917570,RNA-Seq,121,696953950,PRJNA682434,SAMN18234213,215987332,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10296932,GSM5149403,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149403,PBMCs,SRP295709,flu-infected
SRR13917571,RNA-Seq,121,884540250,PRJNA682434,SAMN18234212,263992071,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX10296933,GSM5149404,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149404,PBMCs,SRP295709,mock
SRR13917572,RNA-Seq,121,356882845,PRJNA682434,SAMN18234211,106191495,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10296934,GSM5149405,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149405,PBMCs,SRP295709,flu-infected
SRR13917573,RNA-Seq,121,795076601,PRJNA682434,SAMN18234210,238086913,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX10296935,GSM5149406,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149406,PBMCs,SRP295709,mock
SRR13917574,RNA-Seq,121,538286408,PRJNA682434,SAMN18234209,161445720,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10296936,GSM5149407,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149407,PBMCs,SRP295709,flu-infected
SRR13917575,RNA-Seq,121,1024323685,PRJNA682434,SAMN18234208,304182753,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX10296937,GSM5149408,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149408,PBMCs,SRP295709,mock
SRR13917576,RNA-Seq,121,923707103,PRJNA682434,SAMN18234207,281509217,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX10296938,GSM5149409,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149409,PBMCs,SRP295709,flu-infected
SRR13917577,RNA-Seq,121,1142598644,PRJNA682434,SAMN18234206,340363126,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX10296939,GSM5149410,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149410,PBMCs,SRP295709,mock
SRR13917578,RNA-Seq,121,991902582,PRJNA682434,SAMN18234205,295156183,peripheral blood mononuclear cells,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX10296940,GSM5149411,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149411,PBMCs,SRP295709,flu-infected
SRR13917579,RNA-Seq,121,634968675,PRJNA682434,SAMN18234204,189183548,peripheral blood mononuclear cells,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX10296941,GSM5149412,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149412,PBMCs,SRP295709,mock
SRR13917580,RNA-Seq,121,962173245,PRJNA682434,SAMN18233438,292776410,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX10296942,GSM5149413,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149413,PBMCs,SRP295709,flu-infected
SRR13917581,RNA-Seq,121,779913607,PRJNA682434,SAMN18233437,232744353,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX10296943,GSM5149414,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149414,PBMCs,SRP295709,mock
SRR13917582,RNA-Seq,121,1077432763,PRJNA682434,SAMN18233436,321587697,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10296944,GSM5149415,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149415,PBMCs,SRP295709,flu-infected
SRR13917583,RNA-Seq,121,762028355,PRJNA682434,SAMN18233435,226138929,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10296945,GSM5149416,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149416,PBMCs,SRP295709,mock
SRR13917584,RNA-Seq,121,1090851058,PRJNA682434,SAMN18233434,326485585,peripheral blood mononuclear cells,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX10296946,GSM5149417,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149417,PBMCs,SRP295709,flu-infected
SRR13917585,RNA-Seq,121,729472942,PRJNA682434,SAMN18233433,217170699,peripheral blood mononuclear cells,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10296947,GSM5149418,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149418,PBMCs,SRP295709,mock
SRR13917586,RNA-Seq,121,754619283,PRJNA682434,SAMN18233469,224055303,peripheral blood mononuclear cells,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX10296948,GSM5149419,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149419,PBMCs,SRP295709,flu-infected
SRR13917587,RNA-Seq,121,1179831312,PRJNA682434,SAMN18233468,354324152,peripheral blood mononuclear cells,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX10296949,GSM5149420,Illumina NovaSeq 6000,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-26T00:00:00Z,GSM5149420,PBMCs,SRP295709,mock
